,Month,crime_count,ethnic_percent_in_ethnic_population,house_price_to_earning_ratio,economically_inactive_percent,unemployed_percent,qualification_index_score,no_qualifications,level_4_qualifications_and_above
2139,2021-01-01,208,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2140,2021-02-01,194,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2141,2021-03-01,262,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2142,2021-04-01,272,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2143,2021-05-01,280,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2144,2021-06-01,324,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2145,2021-07-01,275,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2146,2021-08-01,319,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2147,2021-09-01,8,0.24062219441199437,9.15,39.7,2.5,2.42,16.9,30.1
2148,2021-01-01,132,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2149,2021-02-01,91,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2150,2021-03-01,170,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2151,2021-04-01,189,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2152,2021-05-01,217,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2153,2021-06-01,206,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2154,2021-07-01,239,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2155,2021-08-01,193,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2156,2021-09-01,223,0.17525879994653473,10.25,42.4,1.7,2.67,13.8,38.6
2157,2021-01-01,255,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2158,2021-02-01,249,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2159,2021-03-01,327,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2160,2021-04-01,276,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2161,2021-05-01,338,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2162,2021-06-01,341,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2163,2021-07-01,330,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2164,2021-08-01,261,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2165,2021-09-01,308,0.23817746419158176,9.19,40.2,2,2.44,17.1,32.0
2166,2021-01-01,210,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2167,2021-02-01,199,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2168,2021-03-01,268,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2169,2021-04-01,245,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2170,2021-05-01,240,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2171,2021-06-01,332,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2172,2021-07-01,320,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2173,2021-08-01,284,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2174,2021-09-01,302,0.2501578168159787,13.24,34.9,2.2,2.76,12.4,43.6
2175,2021-01-01,250,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2176,2021-02-01,222,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2177,2021-03-01,277,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2178,2021-04-01,258,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2179,2021-05-01,226,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2180,2021-06-01,270,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2181,2021-07-01,237,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2182,2021-08-01,235,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2183,2021-09-01,258,0.1863079066736571,6.16,38,2.2,2.5,15.7,32.0
2184,2021-01-01,277,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2185,2021-02-01,281,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2186,2021-03-01,361,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2187,2021-04-01,338,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2188,2021-05-01,374,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2189,2021-06-01,380,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2190,2021-07-01,456,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2191,2021-08-01,432,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2192,2021-09-01,389,0.2897265388872011,8.69,41.5,2.2,2.42,16.5,29.6
2193,2021-01-01,196,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2194,2021-02-01,167,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2195,2021-03-01,205,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2196,2021-04-01,140,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2197,2021-05-01,194,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2198,2021-06-01,160,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2199,2021-07-01,194,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2200,2021-08-01,120,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2201,2021-09-01,129,0.1853682711737044,8.44,43.3,2.4,2.35,19.3,29.4
2202,2021-01-01,457,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2203,2021-02-01,382,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2204,2021-03-01,528,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2205,2021-04-01,549,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2206,2021-05-01,491,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2207,2021-06-01,584,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2208,2021-07-01,514,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2209,2021-08-01,538,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2210,2021-09-01,478,0.24795806299376796,6.05,44.1,4.4,2.28,20.5,26.1
2211,2021-01-01,888,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2212,2021-02-01,854,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2213,2021-03-01,1177,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2214,2021-04-01,1061,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2215,2021-05-01,1228,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2216,2021-06-01,1346,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2217,2021-07-01,1394,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2218,2021-08-01,1296,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2219,2021-09-01,1336,0.4176679797289749,7.43,38.1,4.1,2.46,17.3,31.6
2220,2021-01-01,686,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2221,2021-02-01,690,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2222,2021-03-01,806,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2223,2021-04-01,777,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2224,2021-05-01,922,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2225,2021-06-01,874,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2226,2021-07-01,1036,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2227,2021-08-01,929,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2228,2021-09-01,947,0.3031750719802741,11.07,39.5,3.7,2.26,19.7,27.2
2229,2021-01-01,584,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2230,2021-02-01,613,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2231,2021-03-01,751,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2232,2021-04-01,754,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2233,2021-05-01,786,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2234,2021-06-01,804,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2235,2021-07-01,825,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2236,2021-08-01,739,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2237,2021-09-01,866,0.5161954735811579,13.46,29.3,5.6,2.93,13.9,54.9
2238,2021-01-01,178,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2239,2021-02-01,178,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2240,2021-03-01,219,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2241,2021-04-01,235,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2242,2021-05-01,246,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2243,2021-06-01,282,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2244,2021-07-01,300,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2245,2021-08-01,223,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2246,2021-09-01,251,0.17275869834844632,11.89,34.6,3.6,2.45,16.8,33.6
2247,2021-01-01,184,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2248,2021-02-01,187,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2249,2021-03-01,247,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2250,2021-04-01,239,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2251,2021-05-01,249,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2252,2021-06-01,299,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2253,2021-07-01,276,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2254,2021-08-01,283,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2255,2021-09-01,281,0.24861580784373485,17.63,34.7,2.6,2.98,10.1,53.0
2256,2021-01-01,532,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2257,2021-02-01,535,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2258,2021-03-01,686,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2259,2021-04-01,674,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2260,2021-05-01,820,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2261,2021-06-01,791,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2262,2021-07-01,886,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2263,2021-08-01,772,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2264,2021-09-01,829,0.30747558231309335,4.85,42,3.1,2.26,21.4,27.2
2265,2021-01-01,218,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2266,2021-02-01,205,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2267,2021-03-01,296,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2268,2021-04-01,256,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2269,2021-05-01,296,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2270,2021-06-01,241,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2271,2021-07-01,262,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2272,2021-08-01,231,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2273,2021-09-01,279,0.2296569837116535,7.75,39.8,2.3,2.54,15.8,35.1
2274,2021-01-01,149,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2275,2021-02-01,137,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2276,2021-03-01,156,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2277,2021-04-01,179,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2278,2021-05-01,214,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2279,2021-06-01,183,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2280,2021-07-01,229,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2281,2021-08-01,156,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2282,2021-09-01,207,0.16081861581690451,6.62,42.3,2,2.33,20.1,28.4
2283,2021-01-01,247,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2284,2021-02-01,200,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2285,2021-03-01,263,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2286,2021-04-01,258,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2287,2021-05-01,316,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2288,2021-06-01,306,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2289,2021-07-01,286,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2290,2021-08-01,293,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2291,2021-09-01,300,0.15017053209779768,8.41,32.9,3.3,2.36,17.0,29.6
2292,2021-01-01,8,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2293,2021-02-01,1,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2294,2021-03-01,5,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2295,2021-04-01,10,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2296,2021-05-01,2,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2297,2021-06-01,4,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2298,2021-07-01,2,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2299,2021-08-01,6,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2300,2021-09-01,2,0.4946006362876022,10.06,38.7,2.8,2.58,15.5,37.6
2301,2021-01-01,616,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2302,2021-02-01,618,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2303,2021-03-01,715,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2304,2021-04-01,712,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2305,2021-05-01,834,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2306,2021-06-01,839,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2307,2021-07-01,772,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2308,2021-08-01,739,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2309,2021-09-01,832,0.3298674318610733,5.51,41.6,3.7,2.38,18.6,29.5
2310,2021-01-01,902,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2311,2021-02-01,808,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2312,2021-03-01,913,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2313,2021-04-01,1029,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2314,2021-05-01,1053,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2315,2021-06-01,1089,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2316,2021-07-01,1075,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2317,2021-08-01,846,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2318,2021-09-01,1040,0.4335226508701411,4.76,41.7,3.6,2.05,25.9,21.8
2319,2021-01-01,180,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2320,2021-02-01,207,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2321,2021-03-01,208,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2322,2021-04-01,235,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2323,2021-05-01,223,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2324,2021-06-01,247,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2325,2021-07-01,292,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2326,2021-08-01,264,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2327,2021-09-01,238,0.22605616624219194,10.79,39.2,2,2.64,14.4,39.5
2328,2021-01-01,165,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2329,2021-02-01,148,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2330,2021-03-01,228,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2331,2021-04-01,169,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2332,2021-05-01,209,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2333,2021-06-01,245,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2334,2021-07-01,205,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2335,2021-08-01,205,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2336,2021-09-01,259,0.20320288854691376,10.13,38.1,2.1,2.66,13.5,38.7
2337,2021-01-01,777,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2338,2021-02-01,730,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2339,2021-03-01,978,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2340,2021-04-01,922,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2341,2021-05-01,1070,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2342,2021-06-01,1034,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2343,2021-07-01,979,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2344,2021-08-01,937,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2345,2021-09-01,880,0.46004050701523475,5.22,44.3,3.9,2.17,22.9,24.6
2346,2021-01-01,126,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2347,2021-02-01,123,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2348,2021-03-01,188,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2349,2021-04-01,153,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2350,2021-05-01,192,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2351,2021-06-01,172,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2352,2021-07-01,176,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2353,2021-08-01,156,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2354,2021-09-01,178,0.15177797997093104,11.58,35.7,2.8,2.66,13.1,39.2
2355,2021-01-01,286,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2356,2021-02-01,325,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2357,2021-03-01,375,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2358,2021-04-01,384,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2359,2021-05-01,425,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2360,2021-06-01,470,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2361,2021-07-01,459,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2362,2021-08-01,369,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2363,2021-09-01,390,0.351752549407293,13.91,33.7,3.4,2.62,15.2,39.8
2364,2021-01-01,471,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2365,2021-02-01,502,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2366,2021-03-01,612,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2367,2021-04-01,626,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2368,2021-05-01,669,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2369,2021-06-01,708,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2370,2021-07-01,758,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2371,2021-08-01,736,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2372,2021-09-01,673,0.2545019530827243,10.31,40.1,3.2,2.15,22.0,23.7
2373,2021-01-01,507,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2374,2021-02-01,465,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2375,2021-03-01,579,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2376,2021-04-01,598,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2377,2021-05-01,692,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2378,2021-06-01,700,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2379,2021-07-01,666,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2380,2021-08-01,680,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2381,2021-09-01,677,0.40016894646289153,6.09,45.7,3.4,2.45,18.9,32.8
2382,2021-01-01,442,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2383,2021-02-01,413,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2384,2021-03-01,493,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2385,2021-04-01,500,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2386,2021-05-01,614,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2387,2021-06-01,628,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2388,2021-07-01,638,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2389,2021-08-01,591,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2390,2021-09-01,599,0.39164511014189196,7.83,33.8,3.2,2.31,17.3,27.9
2391,2021-01-01,7,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2392,2021-02-01,4,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2393,2021-04-01,3,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2394,2021-05-01,1,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2395,2021-06-01,1,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2396,2021-07-01,1,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2397,2021-08-01,3,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2398,2021-09-01,4,0.3877170981679826,6.77,39.5,3.5,2.19,21.8,24.4
2399,2021-01-01,202,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2400,2021-02-01,190,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2401,2021-03-01,230,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2402,2021-04-01,190,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2403,2021-05-01,216,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2404,2021-06-01,230,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2405,2021-07-01,241,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2406,2021-08-01,154,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2407,2021-09-01,190,0.13195502676300033,8.87,36.9,3.2,2.11,21.8,21.9
2408,2021-01-01,101,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2409,2021-02-01,117,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2410,2021-03-01,139,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2411,2021-04-01,122,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2412,2021-05-01,162,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2413,2021-06-01,234,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2414,2021-07-01,150,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2415,2021-08-01,153,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2416,2021-09-01,149,0.14745062290954172,15.87,37.2,2.6,2.61,13.8,37.4
2417,2021-01-01,228,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2418,2021-02-01,178,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2419,2021-03-01,204,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2420,2021-04-01,267,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2421,2021-05-01,271,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2422,2021-06-01,284,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2423,2021-07-01,268,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2424,2021-08-01,229,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2425,2021-09-01,219,0.22618704404397103,11.41,43.1,2.1,2.49,15.7,32.8
2426,2021-01-01,460,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2427,2021-02-01,444,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2428,2021-03-01,611,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2429,2021-04-01,613,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2430,2021-05-01,640,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2431,2021-06-01,635,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2432,2021-07-01,712,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2433,2021-08-01,671,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2434,2021-09-01,724,0.31132640994236377,7.2,39.2,3.3,2.26,20.0,26.1
2435,2021-01-01,502,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2436,2021-02-01,450,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2437,2021-03-01,642,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2438,2021-04-01,598,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2439,2021-05-01,656,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2440,2021-06-01,744,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2441,2021-07-01,715,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2442,2021-08-01,711,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2443,2021-09-01,686,0.24882386999015293,9.46,50.3,3.1,1.97,26.2,19.9
2444,2021-01-01,225,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
2445,2021-02-01,234,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
2446,2021-03-01,263,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
2447,2021-04-01,303,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
2448,2021-05-01,330,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
2449,2021-06-01,398,0.21895352861487088,10.58,36.1,2.2,2.58,14.1,35.7
